twitter_id,label,__split
1137291513715707905,neutral,train
1137306273152733184,neutral,train
1137317688278171649,neutral,train
1137322138606718976,neutral,train
1137327650215796736,neutral,train
1137328756647968768,neutral,train
1137335507288043525,neutral,train
1137336472300859392,neutral,train
1137343013808721922,neutral,val
1137344028842844160,neutral,train
1137344000980148225,neutral,train
1137348684583186432,neutral,train
1137359886403219456,neutral,train
1137366671268687873,neutral,train
1137366451516583937,neutral,train
1137381770888929282,neutral,train
1137382533891534849,neutral,val
1137396869871464449,neutral,val
1137404168698847232,neutral,train
1137418236587364353,neutral,train
1137427069032230912,neutral,test
1137442168866562048,neutral,val
1137472367582691328,neutral,train
1137623362354548736,neutral,test
1137627916538454017,neutral,train
1137661478482448385,neutral,val
1137668660724559872,neutral,test
1137675425268850688,neutral,val
1137683760600748032,neutral,train
1137701451382382593,neutral,train
1137702877412171776,neutral,val
1137714601179697153,neutral,train
1137713959514103808,neutral,train
1137737426850451456,neutral,train
1137752454391635969,neutral,train
1137755127836741633,neutral,train
1137760327968464897,neutral,train
1137760142299148288,neutral,train
1137766308718809088,neutral,test
1137968181514035200,neutral,train
1137991194095603712,neutral,train
1137994073770483713,neutral,train
1138000033322872832,neutral,train
1138012700397752321,neutral,val
1138026657950982144,neutral,val
1138041247623462914,neutral,test
1138046712604430336,neutral,test
1138045814817939456,neutral,train
1138049172735705089,neutral,test
1138054088606638084,neutral,val
1138055066055782400,neutral,train
1138057781657907201,neutral,val
1138068829169491970,neutral,val
1138084423113609217,neutral,train
1138088932447531014,neutral,test
1138113764610457600,neutral,val
1138115225390059520,neutral,train
1138125428340736000,neutral,train
1138128181519626240,neutral,train
1138153106611609601,neutral,train
1138158894147035137,neutral,train
1138166442996764673,neutral,train
1138179024096759810,neutral,val
1138205841058873344,neutral,val
1138302752214462469,neutral,train
1138344927602065408,neutral,train
1138346477850415104,neutral,val
1138348875855650816,neutral,train
1138353756700065793,neutral,val
1138364774578827264,neutral,train
1138372688488128512,neutral,train
1138381791860011008,neutral,test
1138387692230778882,neutral,train
1138397897584762882,neutral,train
1138401894391525376,neutral,train
1138405529166974977,neutral,train
1138407895404560384,neutral,train
1138411744077012993,neutral,val
1138410997453135874,neutral,val
1138410875801559040,neutral,train
1138421888810659845,neutral,train
1138425947005378560,neutral,train
1138443194939695106,neutral,train
1138450906108878848,neutral,train
1138452767381643270,neutral,test
1138456552216694786,neutral,train
1138459072469057538,neutral,train
1138475880114728960,neutral,train
1138479629516365824,neutral,test
1138478885807546377,neutral,train
1138480971941056514,neutral,train
1138486773452083205,neutral,train
1138488868561461248,neutral,val
1138490458915647493,neutral,train
1138540153541054464,neutral,train
1138543862224478208,neutral,train
1138551477990023171,neutral,val
1138699227905830913,neutral,train
1138709236869935104,neutral,test
1138710289174736897,neutral,train
1138711250861481984,neutral,train
1138715435094986758,neutral,train
1138722631224614913,neutral,test
1138725055544930304,neutral,train
1138732116416618496,neutral,train
1138734053740466176,neutral,train
1138736181397643265,neutral,test
1138739378027728896,neutral,train
1138741144496615425,neutral,test
1138745329241792513,neutral,train
1138752796843479040,neutral,val
1138759544039976960,neutral,test
1138763328069742593,neutral,train
1138773429522444289,neutral,train
1138775544785506304,neutral,test
1138780805461942276,neutral,val
1138795933628600321,neutral,val
1138805068617138185,neutral,train
1138806392545062912,neutral,test
1138814883699548160,neutral,train
1138819542946369536,neutral,train
1138821866313986053,neutral,train
1138830479044632576,neutral,val
1138833026807451648,neutral,test
1138841867938869255,neutral,train
1138844128379359233,neutral,train
1138850070344937474,neutral,train
1138857243133091840,neutral,test
1138858910876602368,neutral,test
1138860513276977153,neutral,train
1138860230706716672,neutral,train
1138864792381165568,neutral,train
1138872342447296513,neutral,train
1138878380579966977,neutral,train
1138887311071035392,neutral,test
1138895145385025536,neutral,test
1138901481132888070,neutral,val
1138913869148172289,neutral,val
1139054817404436480,neutral,train
1139072102022176768,neutral,val
1139077379924664325,neutral,val
1139082501610254336,neutral,test
1139093845566742528,neutral,test
1139099571777396737,neutral,train
1139102627722092544,neutral,train
1139118446694809600,neutral,train
1139118274036359168,neutral,train
1139127937398185984,neutral,val
1139132512968556544,neutral,test
1139141495548784640,neutral,train
1139142826183286785,neutral,train
1139146552725901313,neutral,train
1139152653194342400,neutral,train
1139159608264708096,neutral,train
1139175841835864064,neutral,train
1139180320958365696,neutral,train
1139181501235519490,neutral,test
1139190047444484096,neutral,train
1139197834870296577,neutral,test
1139200830924570626,neutral,train
1139227180737544192,neutral,test
1139230572423917569,neutral,val
1139237450369425414,neutral,train
1139249578081955845,neutral,val
1139261701273112581,neutral,train
1139264929070927872,neutral,train
1139276256762114050,neutral,test
1139412449524715520,neutral,train
1139442987350577152,neutral,val
1139448722595729408,neutral,train
1139451173403004928,neutral,val
1139461782848905216,neutral,test
1139466620777172992,neutral,train
1139478140269600768,neutral,train
1139493728173920256,neutral,train
1139494369160024065,neutral,train
1139496667462492160,neutral,train
1139497805733670914,neutral,val
1139509745734344704,neutral,train
1139520975849033728,neutral,val
1139532740062339073,neutral,val
1139535575705370629,neutral,train
1139539656138264576,neutral,train
1139554621687549952,neutral,train
1139555742204203010,neutral,val
1139563767979753480,neutral,train
1139570149323919360,neutral,train
1139582806064009217,neutral,train
1139591818495045637,neutral,val
1139602576163385344,neutral,test
1139620867112148992,neutral,train
1139637006286446593,neutral,train
1139792704785850369,neutral,val
1139836922002624512,neutral,train
1139843756801298432,neutral,train
1139845759564750858,neutral,test
1139848521727827968,neutral,val
1139850668267773952,neutral,test
1139865654415069186,neutral,train
1139873482903363584,neutral,val
1139904282390667266,neutral,train
1139911272194088961,neutral,train
1139921692287881216,neutral,train
1139929795226165255,neutral,test
1139937067562086412,neutral,train
1139955011205652481,neutral,test
1139966520698818561,neutral,train
1139970234645995521,neutral,train
1139978071665205249,neutral,val
1139993702103953408,neutral,train
1139997954708836352,neutral,train
1140193271416856576,neutral,train
1140204017324298240,neutral,train
1140214953892294657,neutral,train
1140224122196242433,neutral,val
1140233826490339328,neutral,test
1140238623842951168,neutral,val
1140252800896643073,neutral,val
1140275169103110149,neutral,val
1140283634626301953,neutral,test
1140341485902192640,neutral,train
1140344387374931969,neutral,test
1140491941785808896,neutral,train
1140506429444546560,neutral,train
1140511531454672896,neutral,test
1140522598838820864,neutral,train
1140532716519211010,neutral,train
1140551970677239809,neutral,val
1140554248310218753,neutral,train
1140556849705574401,neutral,train
1140560604392017920,neutral,train
1140562402485972992,neutral,train
1140574319539630080,neutral,train
1140579885812985863,neutral,val
1140586002286874624,neutral,test
1140586208927592450,neutral,train
1140591101285412871,neutral,test
1140617289085194240,neutral,train
1140625707925757952,neutral,train
1140632649633095683,neutral,train
1140659245303652353,neutral,val
1140664554235543553,neutral,train
1140675057057968130,neutral,train
1140680369555025920,neutral,train
1140687920883478528,neutral,train
1140695911389155329,neutral,train
1140699593430188033,neutral,train
1140716745885396995,neutral,train
1140722030423228419,neutral,train
1140725808476119040,neutral,val
1140731027477938176,neutral,train
1140871828174454784,neutral,train
1140883457813471232,neutral,train
1140892816329060352,neutral,train
1140896352202887168,neutral,train
1140912965270560769,neutral,test
1140920248276791297,neutral,train
1140921405288189952,neutral,train
1140921331581620224,neutral,val
1140924946732015617,neutral,train
1140926820864483328,neutral,val
1140937514603241472,neutral,test
1140962790565470209,neutral,test
1140968837829058560,neutral,train
1140978707059941376,neutral,val
1140987267563098113,neutral,train
1140992457246724097,neutral,train
1141010927820705792,neutral,val
1141024807405916162,neutral,train
1141039691124346889,neutral,train
1141059970265419776,neutral,train
1141083583756546049,neutral,test
1141214477163126784,neutral,train
1141261744268021760,neutral,train
1141265049002156032,neutral,val
1141268364641411072,neutral,train
1141281844895387648,neutral,train
1141285651167567874,neutral,val
1141287837830172672,neutral,train
1141300809277288448,neutral,test
1141305239036936193,neutral,train
1141324877749719040,neutral,train
1141333391347986432,neutral,train
1141336611332022272,neutral,train
1141339839322886145,neutral,val
1141348254661132288,neutral,train
1141375196152107009,neutral,val
1141382647220002817,neutral,val
1141387334103052290,neutral,test
1141389026248798209,neutral,train
1141399305443577856,neutral,train
1141412348902727680,neutral,test
1141415802698108929,neutral,val
1141418831161778181,neutral,val
1141424795059412992,neutral,train
1141425597333364736,neutral,val
1141428586664091649,neutral,test
1141432348434739201,neutral,test
1141435773968879618,neutral,train
1141590028839202816,neutral,train
1141607229520588801,neutral,val
1141610929295155203,neutral,train
1141616392489357312,neutral,train
1141618347257356289,neutral,val
1141620098333065216,neutral,train
1141636854527213568,neutral,val
1141640858607005696,neutral,test
1141644324628783104,neutral,train
1141655033433526273,neutral,train
1141673806240636928,neutral,train
1141676928400863234,neutral,train
1141680659552972801,neutral,val
1141688997896491013,neutral,train
1141703295934881792,neutral,val
1141705015490502657,neutral,val
1141713462973911041,neutral,val
1141719550070796289,neutral,test
1141742309425537025,neutral,test
1141743634959806467,neutral,train
1141760468647927808,neutral,val
1141771315873046530,neutral,val
1141770346091220993,neutral,test
1141774829126901762,neutral,val
1141778328317247489,neutral,test
1141779216364691456,neutral,train
1141781769689206790,neutral,test
1141788475445915648,neutral,val
1141792192148705280,neutral,train
1141795488854941696,neutral,test
1141803194881908742,neutral,val
1141811674414010368,neutral,val
1141963853498114048,neutral,train
1141970401393819648,neutral,train
1141984937379336192,neutral,val
1142005509232484352,neutral,train
1142009509264658432,neutral,train
1142009211557220352,neutral,train
1142013218698780672,neutral,train
1142017295784579073,neutral,test
1142025057247662081,neutral,train
1142062746579718145,neutral,train
1142072795637190656,neutral,train
1142073508798828544,neutral,test
1142076514248417280,neutral,test
1142098455323643906,neutral,train
1142114976758476802,neutral,train
1142122508407189504,neutral,train
1142135839088099329,neutral,train
